,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,lat,log,IMG_VIS,IMG_SWIR,Unnamed: 0_y,cot,cer,Sun_Elevation,Sat_Elevation,Sat_Azimuth,Sun_Azimuth
2330,2130032,2130032,32251156,26.462,74.454,458,186,1365814.0,2653.0,4485.0,7775.751,5797.0503,16315.211,10835.35
2331,2130457,2130457,32251581,26.424,78.836,167,298,1252328.0,2062.0,415.0,8162.4893,5885.7075,17268.252,11873.441
2332,2130475,2130475,32251599,26.423000000000002,79.02,213,345,1244211.0,1717.0,203.0,8162.4893,5885.7075,17334.867,12068.128
2333,2130687,2130687,32251811,26.416,81.191,124,230,1176581.0,2824.0,474.0,8300.556,5904.411,17797.518,12917.603
2334,2130764,2130764,32251888,26.415,81.979,150,231,1156291.0,2878.0,2037.0,8356.193,5904.411,17964.473,13330.266
2335,2132221,2132221,32262015,26.509,70.676,285,354,1446710.0,1350.0,656.0,7449.2153,5634.438,15526.581,10334.85
2336,2132268,2132268,32262062,26.5,71.172,292,398,1437281.0,1900.0,1345.0,7467.152,5673.0327,15657.368,10375.743
2337,2132410,2132410,32262204,26.476,72.663,230,257,1407636.0,2731.0,410.0,7619.78,5755.948,15971.65,10473.271
2338,2132493,2132493,32262287,26.463,73.53,336,203,1388757.0,3768.0,1922.0,7702.5044,5780.99,16154.026,10669.928
2339,2132594,2132594,32262388,26.45,74.58,434,194,1364470.0,2943.0,3503.0,7801.4067,5797.0503,16369.4,10835.35
2340,2132655,2132655,32262449,26.441999999999997,75.212,474,217,1349622.0,4000.0,12507.0,7840.22,5828.0615,16495.018,11056.3545
2341,2132778,2132778,32262572,26.43,76.482,217,319,1318561.0,1834.0,1145.0,7938.0737,5849.7734,16737.828,11338.277
2342,2132980,2132980,32262774,26.414,78.559,169,312,1263149.0,1851.0,629.0,8110.6733,5884.2607,17158.16,11842.933
2343,2132987,2132987,32262781,26.414,78.631,286,335,1261798.0,2504.0,808.0,8110.6733,5884.2607,17158.16,11873.441
2344,2133293,2133293,32263087,26.405,81.764,252,281,1167118.0,1265.0,1469.0,8330.729,5904.411,17947.89,13260.668
2345,2134679,2134679,32273143,26.517,69.702,168,344,1465573.0,1397.0,163.0,7347.836,5586.4727,15381.498,10310.401
2346,2134786,2134786,32273250,26.495,70.836,286,397,1445372.0,1390.0,1235.0,7449.2153,5634.438,15646.565,10334.85
2347,2134833,2134833,32273297,26.486,71.332,312,418,1435943.0,1536.0,1020.0,7516.063,5673.087,15796.409,10384.404
2348,2135016,2135016,32273480,26.456,73.249,364,191,1396857.0,3906.0,676.0,7659.5854,5761.8237,16086.655,10669.928
2349,2135132,2135132,32273596,26.44,74.456,445,186,1369877.0,2517.0,3810.0,7775.751,5797.0503,16315.211,10835.35
2350,2137059,2137059,32284192,26.545,67.874,200,216,1496555.0,4953.0,154.0,7195.796,5511.696,15035.068,10060.863
2351,2137481,2137481,32284614,26.459,72.351,284,284,1417085.0,5277.0,192.0,7572.9517,5729.7344,15959.347,10473.271
2352,2137487,2137487,32284620,26.458000000000002,72.414,236,254,1415737.0,1330.0,894.0,7615.1704,5729.7344,15959.347,10473.271
2353,2137589,2137589,32284722,26.441999999999997,73.48,400,198,1392815.0,3818.0,1531.0,7702.5044,5780.99,16154.026,10669.928
2354,2137702,2137702,32284835,26.427,74.654,445,199,1365830.0,3096.0,5839.0,7801.4067,5810.519,16369.4,10835.35
2355,2137922,2137922,32285055,26.404,76.926,298,308,1309108.0,1800.0,838.0,7980.961,5862.0903,16853.51,11599.211
2356,2138333,2138333,32285466,26.384,81.14,157,297,1186058.0,3409.0,258.0,8300.556,5904.411,17780.69,12735.151
2357,2138359,2138359,32285492,26.384,81.406,382,426,1175233.0,4043.0,163.0,8327.192,5904.411,17860.994,12917.603
2358,2138508,2138508,32285641,26.384,82.93,170,349,1122462.0,3275.0,679.0,8419.292,5904.411,18189.986,13904.051
2359,2139883,2139883,32295685,26.474,70.786,240,362,1449430.0,1434.0,821.0,7449.4146,5637.252,15646.565,10334.85
2360,2140112,2140112,32295914,26.436,73.189,330,194,1400914.0,3389.0,685.0,7659.5854,5761.8237,16086.655,10669.928
2361,2140113,2140113,32295915,26.435,73.199,332,192,1400915.0,3524.0,645.0,7659.5854,5761.8237,16086.655,10669.928
2362,2140812,2140812,32296614,26.375,80.404,240,265,1211763.0,3152.0,275.0,8259.786,5901.1035,17591.172,12495.102
2363,2140862,2140862,32296664,26.373,80.916,148,258,1196884.0,3602.0,263.0,8296.001,5904.411,17723.938,12735.151
2364,2140952,2140952,32296754,26.372,81.836,331,303,1168474.0,977.0,1874.0,8331.108,5904.411,17947.89,13260.668
2365,2141063,2141063,32296865,26.373,82.971,221,339,1129233.0,3175.0,462.0,8419.292,5904.411,18209.623,13904.051
2366,2142547,2142547,32307018,26.443,71.976,311,367,1427882.0,1830.0,2116.0,7559.469,5721.5854,15899.921,10463.237
2367,2142652,2142652,32307123,26.426,73.075,282,199,1404966.0,3325.0,644.0,7659.5854,5761.8237,16031.785,10669.928
2368,2142817,2142817,32307288,26.404,74.79,458,195,1367195.0,4047.0,5254.0,7807.4175,5810.519,16376.233,11056.3545
2369,2143236,2143236,32307707,26.369,79.104,181,257,1252339.0,1459.0,296.0,8167.6616,5885.7075,17334.867,12068.128
2370,2143571,2143571,32308042,26.362,82.531,170,212,1150888.0,3866.0,278.0,8398.532,5904.411,18136.287,13600.021
2371,2144767,2144767,32317907,26.499000000000002,68.47,165,322,1492543.0,2558.0,266.0,7253.2134,5511.5,15131.723,10114.458
2372,2144924,2144924,32318064,26.465,70.143,191,345,1464262.0,1349.0,537.0,7378.027,5637.3135,15413.668,10310.401
2373,2144945,2144945,32318085,26.461,70.365,225,319,1460221.0,2306.0,523.0,7400.8354,5637.252,15478.961,10333.624
2374,2144994,2144994,32318134,26.451,70.883,282,388,1450794.0,2005.0,425.0,7449.4146,5675.8467,15646.565,10334.85
2375,2145086,2145086,32318226,26.435,71.851,351,351,1431932.0,1912.0,3162.0,7560.7437,5721.5854,15899.921,10384.404
2376,2145222,2145222,32318362,26.413,73.274,385,189,1402276.0,3786.0,702.0,7659.5854,5761.8237,16086.655,10669.928
2377,2145268,2145268,32318408,26.406,73.753,251,178,1391485.0,4257.0,787.0,7713.571,5780.99,16154.026,10669.928
2378,2145319,2145319,32318459,26.399,74.283,443,217,1379342.0,4701.0,2252.0,7775.751,5781.621,16308.356,10835.35
2379,2145411,2145411,32318551,26.388,75.236,474,210,1357749.0,4380.0,5066.0,7840.22,5828.0615,16495.018,11056.3545
2380,2145485,2145485,32318625,26.38,76.001,454,172,1337489.0,4142.0,3555.0,7900.9956,5840.566,16687.184,11338.277
2381,2145611,2145611,32318751,26.369,77.298,307,397,1305066.0,2305.0,536.0,8027.0576,5866.0005,16940.037,11599.211
2382,2145680,2145680,32318820,26.364,78.007,386,375,1287498.0,1816.0,1530.0,8086.688,5877.0513,17095.75,11676.398
2383,2145888,2145888,32319028,26.354,80.138,161,258,1223941.0,2529.0,271.0,8228.601,5898.162,17543.742,12428.136
2384,2145988,2145988,32319128,26.351999999999997,81.161,167,273,1194183.0,3044.0,263.0,8306.265,5904.411,17780.69,12917.603
2385,2146045,2146045,32319185,26.351,81.744,345,266,1177950.0,2029.0,915.0,8335.889,5904.411,17947.89,13260.668
2386,2147709,2147709,32329516,26.412,72.586,225,255,1418462.0,4922.0,279.0,7615.1704,5729.7344,15971.65,10473.271
2387,2147819,2147819,32329626,26.396,73.733,260,180,1394192.0,3713.0,1203.0,7713.571,5780.99,16154.026,10669.928
2388,2147859,2147859,32329666,26.39,74.149,416,213,1384748.0,4179.0,1977.0,7747.01,5781.476,16273.317,10835.35
2389,2147865,2147865,32329672,26.389,74.211,409,201,1383399.0,4708.0,2413.0,7775.751,5781.621,16273.317,10835.35
2390,2148044,2148044,32329851,26.369,76.063,441,223,1337493.0,4416.0,3581.0,7900.9956,5840.566,16692.174,11338.277
2391,2148063,2148063,32329870,26.366999999999997,76.259,392,389,1333443.0,5599.0,3243.0,7938.0737,5849.284,16717.842,11338.277
2392,2148183,2148183,32329990,26.357,77.494,287,355,1302368.0,1937.0,386.0,8026.583,5870.097,17006.896,11599.211
2393,2148388,2148388,32330195,26.345,79.596,232,421,1240171.0,1971.0,1713.0,8215.689,5890.889,17458.748,12333.946
2394,2150149,2150149,32340623,26.42,71.402,335,393,1444075.0,1428.0,867.0,7516.262,5688.093,15796.409,10384.404
2395,2150181,2150181,32340655,26.415,71.738,376,338,1437338.0,2231.0,1580.0,7516.194,5693.4844,15809.683,10384.404
2396,2150366,2150366,32340840,26.386,73.672,307,186,1396895.0,3949.0,1908.0,7713.571,5780.99,16154.026,10669.928
2397,2150536,2150536,32341010,26.364,75.434,461,193,1356409.0,3205.0,4168.0,7866.4727,5828.0615,16551.87,11056.3545
2398,2151251,2151251,32341725,26.33,82.766,295,416,1135999.0,3042.0,450.0,8410.586,5904.411,18133.254,13786.447
2399,2152402,2152402,32351543,26.471999999999998,68.217,203,239,1500646.0,4090.0,189.0,7225.834,5515.483,15127.912,10114.458
2400,2152818,2152818,32351959,26.39,72.619,212,270,1421174.0,3471.0,421.0,7619.979,5755.948,15971.65,10473.271
2401,2153632,2153632,32352773,26.32,81.008,169,310,1199595.0,2658.0,513.0,8321.565,5904.411,17733.803,12735.151
2402,2155302,2155302,32363110,26.391,71.898,365,348,1437354.0,1789.0,1586.0,7560.7437,5721.5854,15899.921,10463.237
2403,2155414,2155414,32363222,26.373,73.069,249,203,1413091.0,3570.0,569.0,7659.5854,5761.8237,16031.785,10669.928
2404,2155859,2155859,32363667,26.323,77.67,201,276,1302377.0,1347.0,2186.0,8034.6104,5874.4023,17035.295,11658.671
2405,2156365,2156365,32364173,26.309,82.848,176,359,1142771.0,2638.0,601.0,8426.932,5904.411,18189.986,13904.051
2406,2157844,2157844,32374318,26.381999999999998,71.773,375,323,1441404.0,1973.0,1190.0,7560.7437,5693.4844,15809.683,10384.404
2407,2157883,2157883,32374357,26.375,72.182,235,282,1433319.0,1086.0,516.0,7572.9517,5729.7344,15899.921,10473.271
2408,2157889,2157889,32374363,26.374000000000002,72.245,251,267,1431971.0,2418.0,300.0,7572.9517,5729.7344,15899.921,10473.271
2409,2157895,2157895,32374369,26.373,72.308,279,282,1430623.0,2896.0,381.0,7572.9517,5729.7344,15959.347,10473.271
2410,2157908,2157908,32374382,26.371,72.444,262,239,1427928.0,2497.0,396.0,7615.1704,5729.7344,15959.347,10473.271
2411,2158160,2158160,32374634,26.336,75.064,425,218,1369924.0,3588.0,3739.0,7831.7397,5828.0615,16463.807,11056.3545
2412,2160475,2160475,32385615,26.358,72.581,261,239,1426587.0,4467.0,344.0,7615.1704,5729.7344,15971.65,10473.271
2413,2161288,2161288,32386428,26.287,80.957,209,338,1209072.0,3159.0,385.0,8321.565,5904.411,17733.803,12735.151
2414,2161295,2161295,32386435,26.287,81.029,330,369,1207720.0,5295.0,133.0,8321.565,5904.411,17733.803,12735.151
2415,2162763,2162763,32396569,26.396,69.781,194,314,1481831.0,2739.0,131.0,7350.6797,5589.2866,15384.661,10310.401
2416,2162848,2162848,32396654,26.379,70.681,283,337,1465670.0,2252.0,1377.0,7449.4146,5637.252,15526.581,10334.85
2417,2162967,2162967,32396773,26.358,71.933,352,334,1441420.0,1906.0,2498.0,7560.7437,5721.5854,15899.921,10463.237
2418,2163072,2163072,32396878,26.340999999999998,73.03,234,214,1418504.0,3459.0,410.0,7665.2944,5761.8237,16027.645,10473.271
2419,2163200,2163200,32397006,26.323,74.361,336,181,1388828.0,4547.0,1683.0,7781.46,5797.0503,16308.356,10835.35
2420,2163237,2163237,32397043,26.318,74.745,411,175,1379379.0,3300.0,2122.0,7807.1157,5810.519,16376.233,11056.3545
2421,2163262,2163262,32397068,26.315,75.003,439,287,1373982.0,3560.0,3345.0,7831.7397,5810.519,16463.807,11056.3545
2422,2163937,2163937,32397743,26.276,81.928,320,275,1180663.0,4849.0,644.0,8378.247,5904.411,17964.473,13260.668
2423,2165457,2165457,32407929,26.358,71.262,205,359,1456249.0,2245.0,1101.0,7516.262,5675.901,15657.368,10384.404
2424,2165509,2165509,32407981,26.349,71.808,368,322,1445470.0,1763.0,3677.0,7566.4526,5693.4844,15809.683,10384.404
2425,2165670,2165670,32408142,26.324,73.49,374,182,1410421.0,4400.0,1756.0,7708.2134,5780.99,16154.026,10669.928
2426,2165741,2165741,32408213,26.314,74.227,381,200,1394234.0,3741.0,2855.0,7781.46,5781.621,16308.356,10835.35
2427,2166403,2166403,32408875,26.266,81.029,462,446,1203658.0,3388.0,243.0,8321.565,5904.411,17733.803,12735.151
2428,2167727,2167727,32418864,26.406999999999996,68.237,124,199,1510127.0,3105.0,195.0,7225.834,5514.314,15127.912,10114.458
2429,2167737,2167737,32418874,26.404,68.344,116,196,1508782.0,2412.0,162.0,7240.0435,5514.314,15127.912,10114.458
2430,2167945,2167945,32419082,26.36,70.556,245,310,1471074.0,2975.0,1076.0,7422.9683,5637.252,15526.581,10314.837
2431,2168006,2168006,32419143,26.349,71.2,269,361,1458951.0,2116.0,1389.0,7521.971,5675.8467,15657.368,10375.743
2432,2168272,2168272,32419409,26.305999999999997,73.979,385,204,1400984.0,3905.0,1011.0,7752.7188,5781.3203,16234.069,10835.35
2433,2168322,2168322,32419459,26.3,74.498,384,251,1388839.0,4073.0,1820.0,7781.46,5797.0503,16315.211,10835.35
2434,2168402,2168402,32419539,26.29,75.325,442,208,1369943.0,3329.0,2381.0,7858.985,5828.0615,16551.87,11056.3545
2435,2170437,2170437,32430239,26.362,69.891,189,328,1484550.0,2871.0,127.0,7366.6323,5637.3135,15389.028,10291.614
2436,2170678,2170678,32430480,26.318,72.428,279,232,1436052.0,2810.0,397.0,7620.8794,5729.7344,15959.347,10473.271
2437,2170679,2170679,32430481,26.316999999999997,72.438,281,234,1436053.0,3020.0,390.0,7620.8794,5729.7344,15959.347,10473.271
2438,2170775,2170775,32430577,26.303,73.44,369,181,1414479.0,4207.0,1590.0,7708.2134,5780.99,16086.655,10669.928
2439,2170794,2170794,32430596,26.3,73.637,362,186,1410434.0,3899.0,2082.0,7719.28,5780.99,16154.026,10669.928
2440,2171087,2171087,32430889,26.267,76.666,196,295,1336176.0,1806.0,704.0,7985.5146,5855.306,16796.71,11338.277
2441,2173125,2173125,32441592,26.325,71.297,276,383,1460315.0,2229.0,788.0,7521.971,5675.901,15796.409,10384.404
2442,2173247,2173247,32441714,26.305,72.575,279,230,1434712.0,3559.0,399.0,7620.8794,5729.7344,15971.65,10473.271
2443,2173302,2173302,32441769,26.296,73.149,269,204,1422578.0,3589.0,638.0,7665.2944,5761.8237,16086.655,10669.928
2444,2175564,2175564,32452696,26.337,70.074,232,353,1484568.0,1626.0,1026.0,7383.736,5637.3135,15413.668,10291.614
2445,2175634,2175634,32452766,26.323,70.813,285,358,1471100.0,1949.0,680.0,7455.1235,5637.252,15646.565,10334.85
2446,2175746,2175746,32452878,26.303,71.99,298,289,1448197.0,1420.0,1177.0,7565.178,5721.5854,15899.921,10463.237
2447,2175917,2175917,32453049,26.276999999999997,73.774,363,174,1410446.0,4258.0,1938.0,7719.28,5781.3203,16234.069,10669.928
2448,2176073,2176073,32453205,26.256999999999998,75.39,484,301,1372656.0,3275.0,1768.0,7858.985,5828.0615,16506.822,11056.3545
2449,2176152,2176152,32453284,26.249000000000002,76.204,387,347,1353752.0,3480.0,3869.0,7906.7046,5840.566,16672.795,11338.277
2450,2176538,2176538,32453670,26.225,80.161,192,272,1240191.0,4741.0,315.0,8227.481,5957.212,17543.742,12428.136
2451,2178142,2178142,32463938,26.322,70.308,261,369,1481883.0,2137.0,943.0,7406.5444,5637.3135,15478.961,10314.837
2452,2178143,2178143,32463939,26.320999999999998,70.318,257,367,1481884.0,2198.0,862.0,7406.5444,5637.3135,15478.961,10314.837
2453,2178205,2178205,32464001,26.309,70.973,244,344,1469762.0,2129.0,1178.0,7473.06,5675.8467,15646.565,10334.85
2454,2178328,2178328,32464124,26.288,72.264,247,253,1444161.0,2238.0,387.0,7578.6606,5729.7344,15899.921,10473.271
2455,2178433,2178433,32464229,26.272,73.359,363,191,1421243.0,3762.0,1312.0,7708.2134,5761.8237,16041.607,10669.928
2456,2178506,2178506,32464302,26.261999999999997,74.117,375,197,1403704.0,4100.0,1283.0,7752.7188,5781.5767,16228.27,10835.35
2457,2178587,2178587,32464383,26.250999999999998,74.956,495,293,1384812.0,3680.0,2499.0,7831.7397,5810.519,16379.964,11056.3545
2458,2179303,2179303,32465099,26.211,82.296,470,459,1179318.0,3128.0,1400.0,8403.246,5962.5386,18076.617,13208.398
2459,2180741,2180741,32475201,26.302,70.763,294,369,1475158.0,1518.0,761.0,7455.1235,5637.252,15646.565,10334.85
2460,2180755,2180755,32475215,26.3,70.911,320,359,1472464.0,1666.0,1365.0,7455.1235,5675.8467,15646.565,10334.85
2461,2181345,2181345,32475805,26.221,77.038,294,291,1333489.0,1731.0,1192.0,7986.67,5920.218,16846.67,11599.211
2462,2181596,2181596,32476056,26.205,79.61,318,342,1257775.0,1636.0,452.0,8214.57,5950.663,17458.748,12181.846
2463,2181732,2181732,32476192,26.201,80.999,316,365,1221260.0,2139.0,534.0,8321.565,5962.5386,17733.803,12444.095
2464,2183207,2183207,32486331,26.309,69.813,211,327,1494022.0,3332.0,214.0,7372.3413,5589.2866,15384.661,10291.614
2465,2183417,2183417,32486541,26.27,72.025,277,275,1452263.0,1839.0,1240.0,7565.178,5729.7344,15854.873,10463.237
2466,2183540,2183540,32486664,26.250999999999998,73.309,335,193,1425301.0,3751.0,983.0,7708.2134,5761.8237,16041.607,10669.928
2467,2183605,2183605,32486729,26.241999999999997,73.984,366,201,1410464.0,3797.0,1508.0,7752.7188,5781.3203,16189.021,10835.35
2468,2184017,2184017,32487141,26.201,78.229,195,317,1303758.0,1250.0,387.0,8092.397,5936.971,17101.145,11623.561
2469,2184057,2184057,32487181,26.199,78.638,175,282,1291589.0,2602.0,405.0,8116.3823,5942.388,17219.447,11721.341
2470,2184432,2184432,32487556,26.19,82.469,310,422,1177968.0,2401.0,415.0,8403.246,5962.5386,18076.617,13208.398
2471,2185813,2185813,32497601,26.289,70.343,222,344,1485949.0,1964.0,592.0,7406.5444,5637.252,15478.961,10314.837
2472,2185876,2185876,32497664,26.276,71.008,277,345,1473828.0,2240.0,816.0,7473.06,5675.8467,15657.368,10354.798
2473,2185902,2185902,32497690,26.272,71.281,333,363,1468439.0,1852.0,690.0,7521.971,5675.901,15751.361,10384.404
2474,2185954,2185954,32497742,26.263,71.827,365,336,1457660.0,2996.0,2569.0,7566.4526,5693.4844,15764.635,10384.404
2475,2186072,2186072,32497860,26.244,73.06,256,225,1432049.0,2985.0,517.0,7665.2944,5761.8237,15986.737,10669.928
2476,2186149,2186149,32497937,26.233,73.861,385,173,1414516.0,4075.0,2868.0,7719.28,5839.4478,16189.021,10669.928
2477,2186789,2186789,32498577,26.180999999999997,80.438,284,253,1238846.0,2931.0,469.0,8275.647,5959.231,17591.172,12373.924
2478,2186873,2186873,32498661,26.18,81.295,393,342,1211790.0,1754.0,4867.0,8359.769,5962.5386,17797.518,12657.469
2479,2188569,2188569,32509020,26.241999999999997,72.435,289,231,1446886.0,2977.0,524.0,7620.8794,5729.7344,15914.299,10473.271
2480,2188607,2188607,32509058,26.236,72.832,235,244,1438799.0,2755.0,503.0,7625.688,5761.8237,15982.597,10473.271
2481,2188648,2188648,32509099,26.23,73.259,326,204,1429359.0,3735.0,855.0,7665.2944,5819.951,16041.607,10669.928
2482,2188679,2188679,32509130,26.226,73.581,331,175,1422617.0,4046.0,1538.0,7708.2134,5839.1177,16108.979,10669.928
2483,2188831,2188831,32509282,26.206,75.156,454,245,1386181.0,2548.0,2923.0,7845.929,5886.189,16418.762,10904.254
2484,2189134,2189134,32509585,26.18,78.27,261,356,1305114.0,1461.0,687.0,8102.92,5936.971,17101.145,11654.483
2485,2189167,2189167,32509618,26.178,78.608,229,340,1294296.0,1892.0,713.0,8126.9053,5942.388,17158.16,11752.264
2486,2190706,2190706,32519820,26.315,67.993,152,210,1529065.0,2281.0,369.0,7198.6396,5515.483,15035.068,10042.076
2487,2190964,2190964,32520078,26.26,70.736,296,371,1481926.0,1900.0,963.0,7455.1235,5637.252,15526.581,10334.85
2488,2191090,2191090,32520204,26.237,72.06,259,262,1456329.0,2023.0,642.0,7565.178,5729.7344,15854.873,10463.237
2489,2191096,2191096,32520210,26.236,72.123,262,246,1454981.0,2219.0,539.0,7565.178,5729.7344,15854.873,10473.271
2490,2191109,2191109,32520223,26.234,72.258,251,249,1452286.0,2876.0,402.0,7578.6606,5787.8623,15854.873,10473.271
2491,2191115,2191115,32520229,26.233,72.321,250,238,1450938.0,3556.0,375.0,7578.6606,5787.8623,15914.299,10473.271
2492,2191170,2191170,32520284,26.225,72.895,238,240,1438805.0,2699.0,400.0,7625.688,5819.951,15982.597,10473.271
2493,2191171,2191171,32520285,26.224,72.906,238,237,1438806.0,3048.0,384.0,7665.2944,5819.951,15982.597,10473.271
2494,2191230,2191230,32520344,26.215999999999998,73.52,344,192,1425320.0,4021.0,1613.0,7708.2134,5839.1177,16108.979,10669.928
2495,2191413,2191413,32520527,26.193,75.414,446,276,1382137.0,2622.0,2396.0,7858.985,5886.189,16506.822,10904.254
2496,2192125,2192125,32521239,26.158,82.704,229,359,1163079.0,1609.0,717.0,8431.494,5962.5386,18133.254,13526.3125
2497,2193692,2193692,32531469,26.219,72.531,285,227,1448250.0,3183.0,447.0,7620.8794,5787.8623,15917.256,10473.271
2498,2193709,2193709,32531486,26.217,72.709,234,276,1444204.0,3698.0,540.0,7625.688,5814.0757,15926.603,10473.271
